cdc_campus	denominator	BothAlllevelstoDidNotMeet_1	BothAlllevelstoApproaches1	BothAlllevelstoMeets_1	BothAlllevelstoMasters_NA	year_growth_num	year_growth_rate
101912348	193	0	1	83	56	140	0.725388601036269
101912353	431	16	67	51	171	305	0.707656612529002
101912358	292	54	46	45	52	197	0.674657534246575
101912359	494	29	88	92	189	398	0.805668016194332
101912364	986	135	233	146	284	798	0.809330628803245
101912369	322	53	58	33	51	195	0.605590062111801
101912371	92	12	19	15	13	59	0.641304347826087
101912372	482	27	95	71	123	316	0.655601659751037
101912373	312	44	57	39	38	178	0.57051282051282
101912374	392	57	79	61	86	283	0.721938775510204
101912382	1004	121	234	147	146	648	0.645418326693227
101912383	374	18	52	64	165	299	0.799465240641711
101912389	305	19	50	50	113	232	0.760655737704918
101912390	342	0	29	42	144	215	0.628654970760234
101912394	660	72	136	72	146	426	0.645454545454546
101912395	413	26	48	54	122	250	0.605326876513317
101912396	391	28	61	53	139	281	0.718670076726343
101912455	102	5	6	28	24	63	0.617647058823529
101912456	188	47	18	7	2	74	0.393617021276596
101912458	637	21	101	158	76	356	0.558869701726845
101912459	514	79	118	58	37	292	0.568093385214008
101912460	615	2	24	65	395	486	0.790243902439024
101912463	611	4	61	145	185	395	0.646481178396072
101912467	1333	45	132	178	438	793	0.59489872468117
101912468	316	6	19	96	36	157	0.496835443037975
101912473	292	58	54	37	28	177	0.606164383561644
101912475	321	54	65	44	55	218	0.679127725856698
101912476	1391	178	295	228	127	828	0.595255212077642
101912477	426	49	32	105	47	233	0.546948356807512
101912479	496	28	90	53	106	277	0.558467741935484
101912480	574	104	112	62	63	341	0.594076655052265
101912483	268	24	52	43	79	198	0.738805970149254
101912484	46	5	5	12	3	25	0.543478260869565
101912485	36	2	3	13	7	25	0.694444444444444
101912486	185	5	7	78	40	130	0.702702702702703
101913001	787	90	76	174	35	375	0.476493011435832
101913002	814	17	40	279	179	515	0.632678132678133
101913005	55	0	2	23	4	29	0.527272727272727
101913008	789	47	56	200	31	334	0.423320659062104
101913013	304	29	34	75	28	166	0.546052631578947
101913014	808	41	63	239	111	454	0.561881188118812
101913041	2223	260	401	292	266	1219	0.548358074673864
101913042	1794	77	280	317	446	1120	0.624303232998885
101913043	1891	51	193	322	631	1197	0.632998413537811
101913044	2213	120	337	338	376	1171	0.529145955716222
101913045	1877	30	119	298	835	1282	0.683004794885456
101913046	2060	117	304	309	344	1074	0.521359223300971
101913047	1721	153	365	261	226	1005	0.58396281231842
101913048	2768	132	450	422	628	1632	0.589595375722543
101913049	1857	68	221	190	436	915	0.492730210016155
101913101	311	34	77	49	68	228	0.733118971061093
101913102	408	65	91	45	52	253	0.620098039215686
101913103	379	63	83	42	47	235	0.620052770448549
101913104	324	24	45	37	92	198	0.611111111111111
101913105	397	14	57	60	113	244	0.614609571788413
101913106	410	12	44	45	211	312	0.760975609756098
101913107	318	17	68	47	98	230	0.723270440251572
101913108	343	32	53	43	99	227	0.661807580174927
101913109	544	27	87	98	184	396	0.727941176470588
101913110	379	25	76	64	110	275	0.725593667546174
101913111	416	23	60	61	114	258	0.620192307692308
101913112	380	3	35	49	182	269	0.707894736842105
101913113	368	4	29	47	213	293	0.796195652173913
101913114	307	20	31	51	113	215	0.700325732899023
101913115	460	50	56	23	35	164	0.356521739130435
101913116	398	15	24	59	192	290	0.728643216080402
101913117	292	40	53	28	39	160	0.547945205479452
101913118	470	22	83	68	134	307	0.653191489361702
101913119	420	21	67	69	122	279	0.664285714285714
101913120	473	31	77	60	146	314	0.66384778012685
101913121	513	27	76	63	205	371	0.723196881091618
101913122	445	50	83	62	87	282	0.633707865168539
101913123	521	63	123	67	61	314	0.602687140115163
101913124	681	38	77	80	298	493	0.723935389133627
101913125	700	48	122	79	196	445	0.635714285714286
101913126	681	26	94	91	268	479	0.703377386196769
101913127	580	57	98	78	114	347	0.598275862068966
101913128	451	14	81	52	147	294	0.651884700665188
101914001	1292	37	58	355	284	734	0.568111455108359
101914002	1036	29	31	274	396	730	0.704633204633205
101914005	1089	56	68	342	293	759	0.696969696969697
101914007	1111	17	30	275	407	729	0.656165616561656
101914009	961	41	58	295	163	557	0.579604578563996
101914010	1306	17	27	327	616	987	0.755742725880551
101914011	6	0	0	3	0	3	0.5
101914012	1328	17	17	371	524	929	0.699548192771084
101914013	762	40	45	267	145	497	0.652230971128609
101914041	2030	62	315	378	584	1339	0.659605911330049
101914042	1465	65	261	270	319	915	0.62457337883959
101914043	2082	84	322	375	546	1327	0.637367915465898
101914044	1453	43	171	280	512	1006	0.692360633172746
101914045	1668	62	260	347	425	1094	0.655875299760192
101914046	1821	19	119	300	1010	1448	0.795167490389896
101914047	1957	35	108	237	1061	1441	0.736331119059785
101914048	2261	41	203	415	1076	1735	0.767359575409111
101914049	2211	112	329	423	409	1273	0.575757575757576
101914050	3081	28	147	378	1933	2486	0.80688088283025
101914051	1655	78	275	335	320	1008	0.609063444108761
101914052	2985	28	201	411	1564	2204	0.738358458961474
101914053	3722	23	164	526	2185	2898	0.778613648576034
101914054	3186	29	150	428	1805	2412	0.757062146892655
101914055	1685	74	289	299	360	1022	0.606528189910979
101914101	234	23	49	37	38	147	0.628205128205128
101914102	424	11	28	84	224	347	0.818396226415094
101914103	448	35	74	57	146	312	0.696428571428571
101914104	440	28	75	67	118	288	0.654545454545455
101914105	406	18	89	63	109	279	0.687192118226601
101914106	350	37	77	51	69	234	0.668571428571429
101914107	376	26	64	62	94	246	0.654255319148936
101914108	473	19	105	85	130	339	0.716701902748414
101914109	474	21	67	77	159	324	0.683544303797468
101914110	401	28	64	67	135	294	0.733167082294264
101914111	422	13	91	69	111	284	0.672985781990521
101914112	601	0	25	67	394	486	0.80865224625624
101914113	434	18	71	71	122	282	0.649769585253456
101914114	515	22	54	79	222	377	0.732038834951456
101914115	446	5	56	67	228	356	0.798206278026906
101914116	388	16	45	57	106	224	0.577319587628866
101914117	586	6	46	64	386	502	0.856655290102389
101914118	497	13	60	58	269	400	0.804828973843058
101914119	520	19	60	63	220	362	0.696153846153846
101914120	470	23	72	75	130	300	0.638297872340426
101914121	728	47	128	129	218	522	0.717032967032967
101914122	728	5	33	67	476	581	0.798076923076923
101914123	711	14	72	93	316	495	0.69620253164557
101914124	578	19	53	75	264	411	0.711072664359862
101914125	643	27	101	103	208	439	0.682737169517885
101914126	580	35	104	108	172	419	0.722413793103448
101914127	580	7	31	77	359	474	0.817241379310345
101914128	462	19	69	59	139	286	0.619047619047619
101914129	808	4	46	97	471	618	0.764851485148515
101914130	512	28	87	81	119	315	0.615234375
101914131	740	13	61	83	403	560	0.756756756756757
101914132	694	5	32	78	445	560	0.806916426512968
101914133	736	5	36	70	522	633	0.860054347826087
101914134	577	4	29	74	367	474	0.821490467937608
101914137	732	8	42	82	463	595	0.812841530054645
101914138	741	9	70	84	362	525	0.708502024291498
101914139	722	12	34	86	426	558	0.772853185595568
101914140	736	9	67	104	401	581	0.789402173913043
101914141	765	41	145	128	232	546	0.713725490196078
101914142	489	9	57	77	225	368	0.752556237218814
101914143	411	3	37	52	207	299	0.727493917274939
101915001	1120	36	56	390	187	669	0.597321428571429
101915002	1396	116	104	378	162	760	0.544412607449857
101915003	1289	61	55	392	296	804	0.623739332816137
101915004	1265	65	95	407	239	806	0.637154150197628
101915005	1298	47	60	380	223	710	0.546995377503852
101915041	1960	166	378	272	293	1109	0.565816326530612
101915042	1732	89	242	265	416	1012	0.584295612009238
101915043	2845	219	472	469	465	1625	0.571177504393673
101915044	2246	98	268	370	679	1415	0.630008904719501
101915045	2561	99	353	412	707	1571	0.613432253026162
101915046	2507	60	216	372	1059	1707	0.680893498205026
101915047	2299	94	335	422	629	1480	0.643758155719878
101915048	2568	75	345	448	776	1644	0.64018691588785
101915049	2437	120	389	411	523	1443	0.592121460812474
101915050	1782	42	202	320	598	1162	0.652076318742985
101915101	427	25	69	60	119	273	0.639344262295082
101915102	296	9	43	38	79	169	0.570945945945946
101915103	435	17	57	51	150	275	0.632183908045977
101915104	478	56	106	62	87	311	0.650627615062761
101915105	437	39	91	64	80	274	0.627002288329519
101915106	479	9	39	49	252	349	0.728601252609603
101915107	518	37	78	72	149	336	0.648648648648649
101915108	493	44	106	65	89	304	0.616632860040568
101915109	373	15	59	62	160	296	0.793565683646113
101915110	424	21	67	57	136	281	0.662735849056604
101915111	453	34	86	53	125	298	0.657836644591612
101915112	450	81	98	57	59	295	0.655555555555556
101915113	479	22	38	66	213	339	0.707724425887265
101915114	417	27	69	49	120	265	0.635491606714628
101915115	594	21	70	80	232	403	0.678451178451178
101915116	482	37	74	65	119	295	0.612033195020747
101915117	587	51	119	70	152	392	0.667802385008518
101915118	347	31	71	35	88	225	0.648414985590778
101915119	399	25	62	59	133	279	0.699248120300752
101915120	576	8	50	71	271	400	0.694444444444444
101915121	646	24	130	91	226	471	0.729102167182663
101915122	372	17	75	56	88	236	0.634408602150538
101915123	511	20	72	78	200	370	0.724070450097847
101915124	490	9	47	65	229	350	0.714285714285714
101915125	430	5	46	55	220	326	0.758139534883721
101915126	561	29	81	87	208	405	0.72192513368984
101915127	723	52	126	136	198	512	0.708160442600277
101915128	677	32	110	133	231	506	0.747415066469719
101915129	562	54	115	85	133	387	0.688612099644128
101915131	518	8	40	61	267	376	0.725868725868726
101915132	495	22	72	75	200	369	0.745454545454545
101916001	847	40	30	213	74	357	0.421487603305785
101916002	24	0	5	2	1	8	0.333333333333333
101916041	925	73	179	165	170	587	0.634594594594595
101916042	1099	12	76	88	268	444	0.404003639672429
101916043	1125	68	219	201	208	696	0.618666666666667
101916101	288	7	40	39	85	171	0.59375
101916102	339	9	71	64	102	246	0.725663716814159
101916103	269	12	51	53	85	201	0.747211895910781
101916104	277	9	44	33	79	165	0.595667870036101
101916105	238	8	39	40	66	153	0.642857142857143
101916106	320	8	41	60	112	221	0.690625
101916107	396	5	49	51	184	289	0.72979797979798
101917001	982	54	65	275	241	635	0.646639511201629
101917002	1124	102	87	335	263	787	0.700177935943061
101917003	942	74	60	277	204	615	0.652866242038217
101917004	1577	105	114	513	418	1150	0.729232720355105
101917007	295	39	75	52	25	191	0.647457627118644
101917013	1299	73	66	417	373	929	0.715165511932256
101917016	614	16	35	191	175	417	0.679153094462541
101917041	1801	135	390	368	413	1306	0.725152692948362
101917042	1276	148	343	262	227	980	0.768025078369906
101917043	1076	105	244	239	181	769	0.714684014869889
101917044	1237	125	320	260	187	892	0.721099434114794
101917045	1228	126	310	205	166	807	0.657166123778502
101917046	1248	94	307	288	235	924	0.740384615384615
101917047	1338	142	319	266	251	978	0.730941704035874
101917048	1572	102	293	360	420	1175	0.747455470737914
101917049	1724	103	348	315	418	1184	0.68677494199536
101917051	1773	84	325	402	466	1277	0.720248166948675
101917101	213	11	32	39	54	136	0.63849765258216
101917102	217	9	30	36	32	107	0.493087557603687
101917103	115	16	31	12	13	72	0.626086956521739
101917104	182	11	29	22	15	77	0.423076923076923
101917105	224	9	12	14	37	72	0.321428571428571
101917106	178	23	33	32	27	115	0.646067415730337
101917107	137	8	15	17	23	63	0.45985401459854
101917108	197	11	19	18	53	101	0.512690355329949
101917109	170	18	28	19	10	75	0.441176470588235
101917110	176	17	25	22	29	93	0.528409090909091
101917111	162	7	19	29	51	106	0.654320987654321
101917112	111	8	11	11	16	46	0.414414414414414
101917113	233	15	53	48	55	171	0.733905579399142
101917114	154	5	19	37	34	95	0.616883116883117
101917115	189	11	26	24	17	78	0.412698412698413
101917116	249	11	26	23	25	85	0.34136546184739
101917117	197	14	50	27	29	120	0.609137055837564
101917118	163	31	40	22	16	109	0.668711656441718
101917119	201	17	36	34	26	113	0.562189054726368
101917120	219	31	35	32	42	140	0.639269406392694
101917122	138	9	26	19	20	74	0.536231884057971
101917123	262	15	41	34	35	125	0.477099236641221
101917124	176	8	29	35	55	127	0.721590909090909
101917125	172	14	35	36	33	118	0.686046511627907
101917126	144	11	33	19	27	90	0.625
101917127	157	2	13	25	40	80	0.509554140127389
101917128	231	18	36	29	42	125	0.541125541125541
101917129	138	12	27	26	38	103	0.746376811594203
101917130	154	13	21	19	35	88	0.571428571428571
101917131	116	6	14	14	20	54	0.46551724137931
101917132	223	9	44	40	61	154	0.690582959641256
101917133	140	11	28	18	30	87	0.621428571428571
101917134	178	15	33	20	35	103	0.578651685393258
101917135	1629	67	244	204	319	834	0.511970534069982
101917136	1258	92	246	123	150	611	0.485691573926868
101917137	233	12	31	25	66	134	0.575107296137339
101917138	252	19	38	29	79	165	0.654761904761905
101917139	1294	51	197	231	324	803	0.620556414219474
101917140	1367	52	168	221	350	791	0.578639356254572
101917141	1472	91	248	241	257	837	0.568614130434783
101917142	1369	110	272	136	148	666	0.486486486486487
101917143	1427	109	326	163	161	759	0.531885073580939
101917144	1325	66	252	138	218	674	0.508679245283019
101917145	1427	88	225	151	190	654	0.458304134548003
101917146	1121	100	235	140	143	618	0.551293487957181
101917147	1142	59	249	201	268	777	0.680385288966725
101917148	106	12	15	7	10	44	0.415094339622642
101919001	1199	104	81	277	69	531	0.442869057547957
101919002	1233	110	93	314	88	605	0.490673154906732
101919003	888	89	56	159	35	339	0.381756756756757
101919018	607	11	21	244	145	421	0.693574958813839
101919021	164	0	5	50	25	80	0.48780487804878
101919043	1841	218	348	233	142	941	0.511135252580119
101919044	2106	223	298	212	207	940	0.446343779677113
101919045	1710	130	306	273	262	971	0.567836257309941
101919046	1472	224	347	163	73	807	0.548233695652174
101919047	2024	276	415	229	176	1096	0.541501976284585
101919048	2211	255	462	234	205	1156	0.522840343735866
101919050	1551	34	229	332	424	1019	0.656995486782721
101919102	348	60	61	44	51	216	0.620689655172414
101919103	344	45	76	43	101	265	0.770348837209302
101919104	314	16	58	51	74	199	0.633757961783439
101919105	410	38	70	56	95	259	0.631707317073171
101919106	331	46	67	45	55	213	0.643504531722054
101919107	390	60	79	53	46	238	0.61025641025641
101919108	391	35	92	38	68	233	0.595907928388747
101919109	331	28	77	47	58	210	0.634441087613293
101919110	313	37	67	72	80	256	0.817891373801917
101919111	343	38	71	41	73	223	0.650145772594752
101919112	321	26	62	47	91	226	0.70404984423676
101919114	364	53	75	46	77	251	0.68956043956044
101919115	310	47	65	57	71	240	0.774193548387097
101919116	549	112	91	64	70	337	0.61384335154827
101919117	299	50	62	37	27	176	0.588628762541806
101919119	447	54	81	82	105	322	0.720357941834452
101919120	407	18	99	68	102	287	0.705159705159705
101919121	360	29	88	70	119	306	0.85
101919122	468	27	81	86	152	346	0.739316239316239
101919123	367	49	98	58	54	259	0.705722070844687
101919124	474	50	83	58	91	282	0.594936708860759
101919125	381	78	75	42	34	229	0.601049868766404
101919126	332	32	74	45	35	186	0.560240963855422
101919127	321	55	46	32	44	177	0.551401869158878
101919128	444	54	96	72	84	306	0.689189189189189
101920001	217	19	17	53	9	98	0.451612903225806
101920003	619	93	65	115	38	311	0.502423263327948
101920005	969	105	78	228	134	545	0.562435500515996
101920006	273	30	28	45	6	109	0.399267399267399
101920014	816	35	111	139	255	540	0.661764705882353
101920016	105	7	22	14	12	55	0.523809523809524
101920018	110	0	0	1	97	98	0.890909090909091
101920041	1868	206	362	282	259	1109	0.593683083511777
101920042	2163	27	102	282	1091	1502	0.694405917706889
101920043	1800	113	207	265	598	1183	0.657222222222222
101920044	1506	223	295	216	129	863	0.573041168658699
101920045	1656	100	225	259	452	1036	0.6256038647343
101920046	1256	177	283	150	105	715	0.569267515923567
101920047	1579	166	314	270	204	954	0.604179860671311
101920048	631	0	17	87	335	439	0.695721077654517
101920102	437	9	42	54	217	322	0.736842105263158
101920103	323	41	66	49	79	235	0.727554179566563
101920104	502	9	18	56	344	427	0.850597609561753
101920105	386	41	89	57	91	278	0.72020725388601
101920106	271	47	53	26	37	163	0.601476014760148
101920107	455	14	42	47	239	342	0.751648351648352
101920108	303	14	39	41	110	204	0.673267326732673
101920109	306	3	24	42	163	232	0.758169934640523
101920110	454	44	92	82	101	319	0.702643171806167
101920111	414	27	75	78	115	295	0.71256038647343
